5.339: [Full GC 5.339: [Tenured: 116K->128K(1408K), 0.0053443 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0054194 secs]
5.348: [Full GC 5.348: [Tenured: 128K->128K(1408K), 0.0056091 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0056865 secs]
5.356: [Full GC 5.356: [Tenured: 128K->140K(1408K), 0.0052233 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0052996 secs]
5.362: [Full GC 5.362: [Tenured: 140K->116K(1408K), 0.0053124 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0053831 secs]
5.369: [Full GC 5.369: [Tenured: 116K->128K(1408K), 0.0052306 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0053057 secs]
5.375: [Full GC 5.375: [Tenured: 128K->128K(1408K), 0.0048948 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0049638 secs]
5.382: [Full GC 5.382: [Tenured: 128K->140K(1408K), 0.0052635 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0053395 secs]
5.389: [Full GC 5.390: [Tenured: 140K->116K(1408K), 0.0052423 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0053199 secs]
5.395: [Full GC 5.395: [Tenured: 116K->128K(1408K), 0.0051523 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0052194 secs]
5.402: [Full GC 5.402: [Tenured: 128K->128K(1408K), 0.0052264 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0053029 secs]
5.408: [Full GC 5.408: [Tenured: 128K->140K(1408K), 0.0050523 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0051188 secs]
5.415: [Full GC 5.415: [Tenured: 140K->116K(1408K), 0.0052250 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0053007 secs]
5.422: [Full GC 5.422: [Tenured: 116K->128K(1408K), 0.0051778 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0052537 secs]
5.428: [Full GC 5.428: [Tenured: 128K->128K(1408K), 0.0049531 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050233 secs]
5.444: [Full GC 5.444: [Tenured: 128K->140K(1408K), 0.0052736 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0053538 secs]
5.450: [Full GC 5.450: [Tenured: 140K->116K(1408K), 0.0049615 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050300 secs]
5.457: [Full GC 5.457: [Tenured: 116K->128K(1408K), 0.0055289 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0056038 secs]
5.463: [Full GC 5.463: [Tenured: 128K->128K(1408K), 0.0049763 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050465 secs]
5.470: [Full GC 5.470: [Tenured: 128K->140K(1408K), 0.0056155 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0056909 secs]
5.476: [Full GC 5.476: [Tenured: 140K->116K(1408K), 0.0048556 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0049246 secs]
5.482: [Full GC 5.482: [Tenured: 116K->128K(1408K), 0.0046171 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047579 secs]
5.487: [Full GC 5.487: [Tenured: 128K->128K(1408K), 0.0051174 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0051861 secs]
5.492: [Full GC 5.492: [Tenured: 128K->140K(1408K), 0.0048151 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048819 secs]
5.499: [Full GC 5.499: [Tenured: 140K->116K(1408K), 0.0052183 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0053177 secs]
5.505: [Full GC 5.505: [Tenured: 116K->128K(1408K), 0.0050529 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0051196 secs]
5.511: [Full GC 5.511: [Tenured: 128K->128K(1408K), 0.0047646 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048327 secs]
5.516: [Full GC 5.516: [Tenured: 128K->140K(1408K), 0.0045601 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0046221 secs]
5.521: [Full GC 5.521: [Tenured: 140K->116K(1408K), 0.0050423 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0051099 secs]
5.526: [Full GC 5.526: [Tenured: 116K->128K(1408K), 0.0047389 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048031 secs]
5.531: [Full GC 5.531: [Tenured: 128K->128K(1408K), 0.0047397 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048079 secs]
5.537: [Full GC 5.537: [Tenured: 128K->140K(1408K), 0.0048889 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0049545 secs]
5.542: [Full GC 5.542: [Tenured: 140K->116K(1408K), 0.0046978 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047643 secs]
5.547: [Full GC 5.547: [Tenured: 116K->128K(1408K), 0.0045693 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0046322 secs]
5.552: [Full GC 5.552: [Tenured: 128K->128K(1408K), 0.0056298 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0057018 secs]
5.558: [Full GC 5.558: [Tenured: 128K->140K(1408K), 0.0048121 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048783 secs]
5.565: [Full GC 5.565: [Tenured: 140K->116K(1408K), 0.0055250 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0056027 secs]
5.571: [Full GC 5.571: [Tenured: 116K->128K(1408K), 0.0046556 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047218 secs]
5.576: [Full GC 5.576: [Tenured: 128K->128K(1408K), 0.0046950 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047612 secs]
5.581: [Full GC 5.581: [Tenured: 128K->140K(1408K), 0.0048794 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0049445 secs]
5.587: [Full GC 5.587: [Tenured: 140K->116K(1408K), 0.0047112 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047799 secs]
5.592: [Full GC 5.592: [Tenured: 116K->128K(1408K), 0.0045584 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0046224 secs]
5.597: [Full GC 5.597: [Tenured: 128K->128K(1408K), 0.0050045 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050727 secs]
5.602: [Full GC 5.602: [Tenured: 128K->140K(1408K), 0.0045964 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0046601 secs]
5.607: [Full GC 5.607: [Tenured: 140K->116K(1408K), 0.0046869 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047548 secs]
5.612: [Full GC 5.612: [Tenured: 116K->128K(1408K), 0.0048112 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048766 secs]
5.618: [Full GC 5.618: [Tenured: 128K->128K(1408K), 0.0047707 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048392 secs]
5.623: [Full GC 5.623: [Tenured: 128K->140K(1408K), 0.0045531 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0046159 secs]
5.628: [Full GC 5.628: [Tenured: 140K->116K(1408K), 0.0049990 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050682 secs]
5.633: [Full GC 5.633: [Tenured: 116K->128K(1408K), 0.0045833 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0046475 secs]
5.638: [Full GC 5.638: [Tenured: 128K->128K(1408K), 0.0046657 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047308 secs]
5.643: [Full GC 5.643: [Tenured: 128K->140K(1408K), 0.0047956 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048593 secs]
5.648: [Full GC 5.649: [Tenured: 140K->116K(1408K), 0.0046970 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047640 secs]
5.654: [Full GC 5.654: [Tenured: 116K->128K(1408K), 0.0045592 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0046227 secs]
5.659: [Full GC 5.659: [Tenured: 128K->128K(1408K), 0.0051361 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0052046 secs]
5.664: [Full GC 5.664: [Tenured: 128K->140K(1408K), 0.0045902 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0046539 secs]
5.669: [Full GC 5.669: [Tenured: 140K->116K(1408K), 0.0046788 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047450 secs]
5.674: [Full GC 5.674: [Tenured: 116K->128K(1408K), 0.0048755 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0049406 secs]
5.680: [Full GC 5.680: [Tenured: 128K->128K(1408K), 0.0048794 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0049492 secs]
5.685: [Full GC 5.685: [Tenured: 128K->140K(1408K), 0.0046106 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0046752 secs]
5.690: [Full GC 5.690: [Tenured: 140K->116K(1408K), 0.0051311 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0052007 secs]
5.696: [Full GC 5.696: [Tenured: 116K->128K(1408K), 0.0046551 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047202 secs]
5.701: [Full GC 5.701: [Tenured: 128K->128K(1408K), 0.0046794 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047459 secs]
5.706: [Full GC 5.706: [Tenured: 128K->140K(1408K), 0.0049216 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0049869 secs]
5.711: [Full GC 5.711: [Tenured: 140K->116K(1408K), 0.0047324 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047987 secs]
5.716: [Full GC 5.716: [Tenured: 116K->128K(1408K), 0.0046070 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0046718 secs]
5.722: [Full GC 5.722: [Tenured: 128K->128K(1408K), 0.0051495 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0052191 secs]
5.727: [Full GC 5.727: [Tenured: 128K->140K(1408K), 0.0046285 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0046947 secs]
5.732: [Full GC 5.732: [Tenured: 140K->116K(1408K), 0.0047249 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047914 secs]
5.737: [Full GC 5.737: [Tenured: 116K->128K(1408K), 0.0049110 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0049766 secs]
5.743: [Full GC 5.743: [Tenured: 128K->128K(1408K), 0.0048811 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0049503 secs]
5.749: [Full GC 5.749: [Tenured: 128K->140K(1408K), 0.0052177 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0052915 secs]
5.755: [Full GC 5.755: [Tenured: 140K->116K(1408K), 0.0051750 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0052468 secs]
5.763: [Full GC 5.763: [Tenured: 116K->128K(1408K), 0.0052448 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0053197 secs]
5.770: [Full GC 5.770: [Tenured: 128K->128K(1408K), 0.0056150 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0056918 secs]
5.776: [Full GC 5.776: [Tenured: 128K->140K(1408K), 0.0048358 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0049034 secs]
5.783: [Full GC 5.783: [Tenured: 140K->116K(1408K), 0.0055057 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0055834 secs]
5.789: [Full GC 5.789: [Tenured: 116K->128K(1408K), 0.0047897 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048559 secs]
5.796: [Full GC 5.796: [Tenured: 128K->128K(1408K), 0.0053649 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0054406 secs]
5.802: [Full GC 5.802: [Tenured: 128K->140K(1408K), 0.0052266 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0052968 secs]
5.808: [Full GC 5.808: [Tenured: 140K->116K(1408K), 0.0049456 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050163 secs]
5.814: [Full GC 5.814: [Tenured: 116K->128K(1408K), 0.0048084 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048744 secs]
5.819: [Full GC 5.819: [Tenured: 128K->128K(1408K), 0.0049213 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0049909 secs]
5.825: [Full GC 5.825: [Tenured: 128K->140K(1408K), 0.0047989 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048635 secs]
5.830: [Full GC 5.830: [Tenured: 140K->116K(1408K), 0.0051789 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0052484 secs]
5.836: [Full GC 5.836: [Tenured: 116K->128K(1408K), 0.0048288 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0049070 secs]
5.842: [Full GC 5.842: [Tenured: 128K->128K(1408K), 0.0048794 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0049487 secs]
5.847: [Full GC 5.847: [Tenured: 128K->140K(1408K), 0.0051322 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0052004 secs]
5.853: [Full GC 5.853: [Tenured: 140K->116K(1408K), 0.0048738 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0049411 secs]
5.858: [Full GC 5.858: [Tenured: 116K->128K(1408K), 0.0048143 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048805 secs]
5.864: [Full GC 5.864: [Tenured: 128K->128K(1408K), 0.0051417 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0052102 secs]
5.870: [Full GC 5.870: [Tenured: 128K->140K(1408K), 0.0048596 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0049269 secs]
5.875: [Full GC 5.875: [Tenured: 140K->116K(1408K), 0.0049973 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050671 secs]
5.880: [Full GC 5.881: [Tenured: 116K->128K(1408K), 0.0051182 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0051856 secs]
5.886: [Full GC 5.886: [Tenured: 128K->128K(1408K), 0.0049473 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050168 secs]
5.892: [Full GC 5.892: [Tenured: 128K->140K(1408K), 0.0047140 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047791 secs]
5.897: [Full GC 5.897: [Tenured: 140K->116K(1408K), 0.0052367 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0053177 secs]
5.903: [Full GC 5.903: [Tenured: 116K->128K(1408K), 0.0046998 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047665 secs]
5.908: [Full GC 5.908: [Tenured: 128K->128K(1408K), 0.0051853 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0052549 secs]
5.915: [Full GC 5.915: [Tenured: 128K->140K(1408K), 0.0050520 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0051241 secs]
5.921: [Full GC 5.921: [Tenured: 140K->116K(1408K), 0.0048051 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048746 secs]
5.926: [Full GC 5.926: [Tenured: 116K->128K(1408K), 0.0049967 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0052194 secs]
5.932: [Full GC 5.932: [Tenured: 128K->128K(1408K), 0.0048311 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048987 secs]
5.937: [Full GC 5.937: [Tenured: 128K->140K(1408K), 0.0046168 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0046796 secs]
5.942: [Full GC 5.942: [Tenured: 140K->116K(1408K), 0.0050495 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0051177 secs]
5.948: [Full GC 5.948: [Tenured: 116K->128K(1408K), 0.0046380 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047020 secs]
5.953: [Full GC 5.953: [Tenured: 128K->128K(1408K), 0.0047749 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048420 secs]
5.958: [Full GC 5.958: [Tenured: 128K->140K(1408K), 0.0048632 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0049266 secs]
5.964: [Full GC 5.964: [Tenured: 140K->116K(1408K), 0.0047922 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048596 secs]
5.969: [Full GC 5.969: [Tenured: 116K->128K(1408K), 0.0046964 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047609 secs]
5.974: [Full GC 5.974: [Tenured: 128K->128K(1408K), 0.0050635 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0051314 secs]
5.980: [Full GC 5.980: [Tenured: 128K->140K(1408K), 0.0046159 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0046810 secs]
5.985: [Full GC 5.985: [Tenured: 140K->116K(1408K), 0.0047123 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047788 secs]
5.990: [Full GC 5.990: [Tenured: 116K->128K(1408K), 0.0053423 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0054093 secs]
5.996: [Full GC 5.996: [Tenured: 128K->128K(1408K), 0.0048380 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0049076 secs]
6.001: [Full GC 6.001: [Tenured: 128K->140K(1408K), 0.0047688 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048347 secs]
6.007: [Full GC 6.007: [Tenured: 140K->116K(1408K), 0.0048241 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048917 secs]
6.012: [Full GC 6.012: [Tenured: 116K->128K(1408K), 0.0046696 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047336 secs]
6.017: [Full GC 6.017: [Tenured: 128K->128K(1408K), 0.0051255 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0051945 secs]
6.023: [Full GC 6.023: [Tenured: 128K->140K(1408K), 0.0048908 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0049573 secs]
6.028: [Full GC 6.028: [Tenured: 140K->116K(1408K), 0.0047685 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048364 secs]
6.033: [Full GC 6.033: [Tenured: 116K->128K(1408K), 0.0049355 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050023 secs]
6.039: [Full GC 6.039: [Tenured: 128K->128K(1408K), 0.0047383 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048042 secs]
6.044: [Full GC 6.044: [Tenured: 128K->140K(1408K), 0.0045503 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0046129 secs]
6.049: [Full GC 6.049: [Tenured: 140K->116K(1408K), 0.0049883 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050554 secs]
6.054: [Full GC 6.054: [Tenured: 116K->128K(1408K), 0.0045869 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0046503 secs]
6.059: [Full GC 6.059: [Tenured: 128K->128K(1408K), 0.0046735 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047380 secs]
6.064: [Full GC 6.064: [Tenured: 128K->140K(1408K), 0.0048003 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048632 secs]
6.070: [Full GC 6.070: [Tenured: 140K->116K(1408K), 0.0048218 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048900 secs]
6.075: [Full GC 6.075: [Tenured: 116K->128K(1408K), 0.0045648 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0046288 secs]
6.080: [Full GC 6.080: [Tenured: 128K->128K(1408K), 0.0050283 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050956 secs]
6.086: [Full GC 6.086: [Tenured: 128K->140K(1408K), 0.0046084 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0046715 secs]
6.091: [Full GC 6.091: [Tenured: 140K->116K(1408K), 0.0046950 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047607 secs]
6.096: [Full GC 6.096: [Tenured: 116K->128K(1408K), 0.0049501 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050143 secs]
6.101: [Full GC 6.101: [Tenured: 128K->128K(1408K), 0.0047797 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048475 secs]
6.106: [Full GC 6.106: [Tenured: 128K->140K(1408K), 0.0045562 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0046176 secs]
6.112: [Full GC 6.112: [Tenured: 140K->116K(1408K), 0.0049769 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050437 secs]
6.117: [Full GC 6.117: [Tenured: 116K->128K(1408K), 0.0048844 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0049506 secs]
6.122: [Full GC 6.122: [Tenured: 128K->128K(1408K), 0.0047489 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048149 secs]
6.127: [Full GC 6.127: [Tenured: 128K->140K(1408K), 0.0048526 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0049157 secs]
6.133: [Full GC 6.133: [Tenured: 140K->116K(1408K), 0.0047919 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048596 secs]
6.138: [Full GC 6.138: [Tenured: 116K->128K(1408K), 0.0045774 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0046411 secs]
6.143: [Full GC 6.143: [Tenured: 128K->128K(1408K), 0.0051149 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0051819 secs]
6.149: [Full GC 6.149: [Tenured: 128K->140K(1408K), 0.0046104 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0046729 secs]
6.154: [Full GC 6.154: [Tenured: 140K->116K(1408K), 0.0046984 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047640 secs]
6.159: [Full GC 6.159: [Tenured: 116K->128K(1408K), 0.0048325 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048962 secs]
6.164: [Full GC 6.164: [Tenured: 128K->128K(1408K), 0.0046891 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047556 secs]
6.169: [Full GC 6.169: [Tenured: 128K->140K(1408K), 0.0045687 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0046294 secs]
6.174: [Full GC 6.174: [Tenured: 140K->116K(1408K), 0.0049911 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050571 secs]
6.180: [Full GC 6.180: [Tenured: 116K->128K(1408K), 0.0047864 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048509 secs]
6.185: [Full GC 6.185: [Tenured: 128K->128K(1408K), 0.0046928 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047581 secs]
6.190: [Full GC 6.190: [Tenured: 128K->140K(1408K), 0.0048325 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048964 secs]
6.196: [Full GC 6.196: [Tenured: 140K->116K(1408K), 0.0048473 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0049157 secs]
6.201: [Full GC 6.201: [Tenured: 116K->128K(1408K), 0.0045900 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0046525 secs]
6.206: [Full GC 6.206: [Tenured: 128K->128K(1408K), 0.0051697 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0052373 secs]
6.212: [Full GC 6.212: [Tenured: 128K->140K(1408K), 0.0045922 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0046542 secs]
6.217: [Full GC 6.217: [Tenured: 140K->116K(1408K), 0.0046956 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047607 secs]
6.222: [Full GC 6.222: [Tenured: 116K->128K(1408K), 0.0048755 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0049397 secs]
6.227: [Full GC 6.227: [Tenured: 128K->128K(1408K), 0.0047450 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048109 secs]
6.232: [Full GC 6.232: [Tenured: 128K->140K(1408K), 0.0045604 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0046227 secs]
6.238: [Full GC 6.238: [Tenured: 140K->116K(1408K), 0.0050646 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0051322 secs]
6.243: [Full GC 6.243: [Tenured: 116K->128K(1408K), 0.0045819 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0046447 secs]
6.248: [Full GC 6.248: [Tenured: 128K->128K(1408K), 0.0046796 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047436 secs]
6.253: [Full GC 6.253: [Tenured: 128K->140K(1408K), 0.0051786 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0052456 secs]
6.259: [Full GC 6.259: [Tenured: 140K->116K(1408K), 0.0047425 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048101 secs]
6.264: [Full GC 6.264: [Tenured: 116K->128K(1408K), 0.0045746 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0046372 secs]
6.269: [Full GC 6.269: [Tenured: 128K->128K(1408K), 0.0050040 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050716 secs]
6.274: [Full GC 6.274: [Tenured: 128K->140K(1408K), 0.0046140 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0046769 secs]
6.279: [Full GC 6.280: [Tenured: 140K->116K(1408K), 0.0046931 secs] 161K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047587 secs]
6.284: [Full GC 6.284: [Tenured: 116K->128K(1408K), 0.0048447 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0049090 secs]
6.290: [Full GC 6.290: [Tenured: 128K->128K(1408K), 0.0046869 secs] 149K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047534 secs]
